2.064848914902887032e+02
2.717016548181014173e+02
3.369635737034981844e+02
4.022486812896819970e+02
4.675472751879393627e+02
5.328543786290387061e+02
5.981672021491528994e+02
6.634840716651792718e+02
7.288038925126458025e+02
7.941259360469981630e+02
8.594496993514762835e+02
9.247748180997854206e+02
9.901010057674762947e+02
7.664928610247851282e+01
1.070057689656584330e+02
1.598819237592290960e+02
2.195703111544692092e+02
2.817745528178620589e+02
3.451370126321388057e+02
4.091199242941185616e+02
4.734718129016347916e+02
5.380603101954461636e+02
6.028093544758855842e+02
6.676722539889350401e+02
7.326187448329986864e+02
7.976284328173209133e+02
8.626870184199962068e+02
9.277842243505000397e+02
9.929124396990143850e+02
1.413758161616501354e+02
1.598819049173441726e+02
1.991838928605540389e+02
2.496459805599402841e+02
3.057922399237304489e+02
3.650089839744755409e+02
4.260177413194356291e+02
4.881470653558380945e+02
5.510180483314653657e+02
6.144030567182524010e+02
6.781579660713568956e+02
7.421874584828226489e+02
8.064261357131160821e+02
8.708277091679477735e+02
9.353585232247240810e+02
9.999935570086697680e+02
2.064848944934150836e+02
2.195702978657782580e+02
2.496459876721798423e+02
2.914995747319432553e+02
3.408192806313981009e+02
3.948169837716194479e+02
4.518185521504207713e+02
5.108193884793982420e+02
5.712002991769951450e+02
6.325662037795580090e+02
6.946561145019556989e+02
7.572919622402122286e+02
8.203487070157082144e+02
8.837362643689521065e+02
9.473882265658244251e+02
1.011254669169465387e+03
2.717016611726634778e+02
2.817745432685535434e+02
3.057922472819845439e+02
3.408192790888861055e+02
3.838535731963372086e+02
4.325115346766087328e+02
4.851038843737459274e+02
5.404833322008162213e+02
5.978758797288883216e+02
6.567539752787259886e+02
7.167516237061117863e+02
7.776097278881522925e+02
8.391410963252096735e+02
9.012078316978002022e+02
9.637065048065018118e+02
1.026558219646829230e+03
3.369635859820770065e+02
3.451370187498667974e+02
3.650089910678016167e+02
3.948169799403107163e+02
4.325115319170247403e+02
4.762235736273971156e+02
5.244506279340711217e+02
5.760598002154579262e+02
6.302207736613933093e+02
6.863296999935694203e+02
7.439459421497442690e+02
8.027450140788400859e+02
8.624850424840257119e+02
9.229833277522254775e+02
9.841000401773201247e+02
1.045726757060680939e+03
4.022486850380018382e+02
4.091199298922933849e+02
4.260177454716521765e+02
4.518185638718309747e+02
4.851038849337162446e+02
5.244506190487345521e+02
5.686018028315045285e+02
6.165261128331538885e+02
6.674112556532693361e+02
7.206302812833396274e+02
7.757029806726204697e+02
8.322614458949790333e+02
8.900224727622645560e+02
9.487664521851758082e+02
1.008321599918382049e+03
1.068552296855011946e+03
4.675472679194407988e+02
